niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.7600e+02,5.0000e+00,2.8205e+01,-1.0085e+05,-1.0086e+05,-4.3945e-01,-1.0086e+05,1.3337e-01,7.1241e+00,9.5734e+04,5.7738e+02,-1.8745e-01,-8.2905e-01,2.2291e+00,3.7593e+00,2.9019e+00,2.5433e+00,5.1645e+00,2.9504e+01
1.7700e+02,1.0000e+00,2.8320e+01,-1.0079e+05,-1.0080e+05,-4.4195e-01,-1.0080e+05,1.3339e-01,7.1266e+00,9.5491e+04,5.7991e+02,-6.5395e-01,-1.9693e+00,-7.2522e-01,5.9391e-01,1.8512e+00,2.9169e+00,4.7237e+00,2.9923e+01
1.7800e+02,2.0000e+00,2.8389e+01,-1.0075e+05,-1.0076e+05,-4.4444e-01,-1.0076e+05,1.3342e-01,7.1291e+00,9.5435e+04,5.8472e+02,-1.8577e-01,-7.1581e-01,-5.5447e-01,3.9335e+00,1.5310e+00,2.0030e+00,4.4621e+00,2.8649e+01
1.7900e+02,1.0000e+00,2.8503e+01,-1.0060e+05,-1.0061e+05,-4.4694e-01,-1.0061e+05,1.3344e-01,7.1316e+00,9.5390e+04,5.8758e+02,-9.3555e-01,-1.9881e+00,-7.7812e-01,5.5548e-01,1.6918e+00,4.8889e+00,3.3018e+00,3.1781e+01
1.8000e+02,1.0000e+00,2.8617e+01,-1.0057e+05,-1.0058e+05,-4.4944e-01,-1.0058e+05,1.3346e-01,7.1341e+00,9.5245e+04,5.9060e+02,-6.8209e-01,-1.5099e+00,-1.0567e+00,1.0129e+00,4.2626e+00,3.0544e+00,4.0369e+00,3.0443e+01
1.8100e+02,1.0000e+00,2.8730e+01,-1.0049e+05,-1.0050e+05,-4.5194e-01,-1.0050e+05,1.3349e-01,7.1365e+00,9.5210e+04,5.9282e+02,2.0322e-01,-1.7843e+00,1.7601e+00,2.7640e+00,1.3373e+00,5.0824e+00,3.6258e+00,3.1637e+01
1.8200e+02,1.0000e+00,2.8843e+01,-1.0043e+05,-1.0043e+05,-4.5443e-01,-1.0043e+05,1.3351e-01,7.1390e+00,9.5129e+04,5.9564e+02,-3.4376e-01,-5.4361e-01,2.0385e+00,4.7276e-01,4.1708e+00,4.6941e+00,3.4281e+00,2.8562e+01
1.8300e+02,2.0000e+00,2.8910e+01,-1.0040e+05,-1.0040e+05,-4.5693e-01,-1.0040e+05,1.3353e-01,7.1415e+00,9.5068e+04,6.0112e+02,-3.4557e-01,-1.6963e+00,7.1864e-01,2.9142e+00,8.4617e-01,3.4298e+00,5.2317e+00,3.1974e+01
1.8400e+02,1.0000e+00,2.9022e+01,-1.0028e+05,-1.0028e+05,-4.5943e-01,-1.0028e+05,1.3356e-01,7.1440e+00,9.5038e+04,6.0362e+02,-2.4580e-02,-1.8850e+00,9.7573e-01,3.7035e+00,2.9638e+00,4.4043e+00,3.0424e+00,2.9173e+01
1.8500e+02,1.0000e+00,2.9134e+01,-1.0024e+05,-1.0025e+05,-4.6192e-01,-1.0025e+05,1.3358e-01,7.1465e+00,9.4916e+04,6.0608e+02,-1.6323e-02,-1.5319e+00,1.2036e+00,1.1364e+00,2.7935e+00,4.5822e+00,3.0292e+00,2.9351e+01
1.8600e+02,1.0000e+00,2.9245e+01,-9.9946e+04,-9.9953e+04,-4.6442e-01,-9.9953e+04,1.3360e-01,7.1490e+00,9.4879e+04,6.0855e+02,-5.3613e-02,-1.1731e+00,1.2114e+00,3.2190e+00,4.2181e+00,2.1545e+00,4.7086e+00,3.0792e+01
1.8700e+02,1.0000e+00,2.9356e+01,-9.9824e+04,-9.9831e+04,-4.6692e-01,-9.9831e+04,1.3363e-01,7.1515e+00,9.4587e+04,6.1129e+02,-5.1546e-01,-1.8128e+00,-3.7938e-01,2.6803e-01,2.3142e+00,4.8175e+00,2.2746e+00,3.1412e+01
1.8800e+02,3.0000e+00,2.9375e+01,-9.9744e+04,-9.9751e+04,-4.6941e-01,-9.9751e+04,1.3365e-01,7.1540e+00,9.4464e+04,6.1872e+02,3.3783e-01,-7.8447e-01,2.7995e+00,3.7765e+00,2.8268e+00,2.6289e+00,5.5309e+00,2.8203e+01
1.8900e+02,3.0000e+00,2.9393e+01,-9.9544e+04,-9.9551e+04,-4.7191e-01,-9.9551e+04,1.3367e-01,7.1565e+00,9.4384e+04,6.2606e+02,-9.9830e-01,-1.7012e+00,9.6218e-01,2.9770e+00,4.1163e+00,2.3244e+00,4.4526e+00,3.0352e+01
1.9000e+02,1.0000e+00,2.9503e+01,-9.9480e+04,-9.9487e+04,-4.7441e-01,-9.9487e+04,1.3370e-01,7.1590e+00,9.4184e+04,6.2875e+02,4.0269e-02,-1.3682e+00,2.3765e+00,2.2459e+00,4.2224e+00,4.9039e+00,3.6898e+00,2.8069e+01
1.9100e+02,1.0000e+00,2.9612e+01,-9.9383e+04,-9.9391e+04,-4.7690e-01,-9.9391e+04,1.3372e-01,7.1615e+00,9.4121e+04,6.3155e+02,3.3018e-01,-1.1548e+00,1.3638e-01,1.3918e+00,5.4691e-01,4.4303e+00,2.9751e+00,2.9097e+01
1.9200e+02,1.0000e+00,2.9721e+01,-9.9374e+04,-9.9381e+04,-4.7940e-01,-9.9381e+04,1.3373e-01,7.1620e+00,9.4024e+04,6.3413e+02,-3.5094e-02,-1.4229e+00,-5.0937e-01,3.7618e+00,1.5722e+00,4.2968e+00,2.2346e+00,2.8921e+01
1.9300e+02,1.0000e+00,2.9830e+01,-9.9112e+04,-9.9119e+04,-4.8190e-01,-9.9119e+04,1.3377e-01,7.1665e+00,9.4015e+04,6.3689e+02,2.7887e-01,-1.1842e+00,1.3056e+00,5.0209e-01,6.0100e-01,2.0040e+00,4.8849e+00,2.9475e+01
1.9400e+02,2.0000e+00,2.9892e+01,-9.9068e+04,-9.9075e+04,-4.8439e-01,-9.9075e+04,1.3379e-01,7.1690e+00,9.3752e+04,6.4219e+02,3.6473e-01,-1.1887e+00,1.5548e+00,1.8700e+00,2.7158e+00,4.6927e+00,4.2105e+00,2.9880e+01
1.9500e+02,2.0000e+00,2.9954e+01,-9.9062e+04,-9.9069e+04,-4.8689e-01,-9.9069e+04,1.3340e-01,7.1274e+00,9.3708e+04,6.4768e+02,-4.5157e-01,-7.9760e-01,2.0740e+00,2.7511e+00,2.9532e+00,3.3577e+00,5.2194e+00,3.0848e+01
1.9600e+02,1.0000e+00,3.0061e+01,-9.9026e+04,-9.9033e+04,-4.8939e-01,-9.9033e+04,1.3384e-01,7.1740e+00,9.3703e+04,6.4990e+02,-4.2551e-01,-1.0129e+00,2.4679e+00,2.2363e+00,2.1743e+00,2.4164e+00,5.3183e+00,2.8693e+01
1.9700e+02,3.0000e+00,3.0076e+01,-9.8629e+04,-9.8636e+04,-4.9189e-01,-9.8636e+04,1.3386e-01,7.1765e+00,9.3667e+04,6.5767e+02,-8.4509e-01,-1.2720e+00,1.6417e+00,3.0923e-01,3.7910e+00,4.4888e+00,2.1019e+00,2.9290e+01
1.9800e+02,1.0000e+00,3.0183e+01,-9.8527e+04,-9.8534e+04,-4.9438e-01,-9.8534e+04,1.3388e-01,7.1790e+00,9.3270e+04,6.6039e+02,-7.0561e-01,-1.6426e+00,2.2411e+00,3.5316e+00,5.7366e-01,3.6761e+00,5.0798e+00,2.9682e+01
1.9900e+02,2.0000e+00,3.0243e+01,-9.8388e+04,-9.8395e+04,-4.9688e-01,-9.8395e+04,1.3391e-01,7.1815e+00,9.3167e+04,6.6526e+02,-3.1328e-01,-6.1940e-01,2.4594e+00,9.5612e-01,1.8541e+00,2.1133e+00,5.4644e+00,3.0826e+01
2.0000e+02,1.0000e+00,3.0349e+01,-9.8212e+04,-9.8219e+04,-4.9938e-01,-9.8219e+04,1.3393e-01,7.1840e+00,9.3028e+04,6.6753e+02,2.7990e-01,-1.0643e+00,-5.8821e-01,3.8706e-01,3.4141e+00,4.4578e+00,2.6004e+00,2.9728e+01
2.0100e+02,1.0000e+00,3.0455e+01,-9.8115e+04,-9.8122e+04,-5.0187e-01,-9.8122e+04,1.3395e-01,7.1865e+00,9.2852e+04,6.7002e+02,-1.5373e-01,-9.6467e-01,9.3124e-01,1.4263e-02,3.8221e+00,4.4317e+00,3.2072e+00,2.9927e+01
2.0200e+02,1.0000e+00,3.0560e+01,-9.7971e+04,-9.7978e+04,-5.0437e-01,-9.7978e+04,1.3398e-01,7.1890e+00,9.2755e+04,6.7274e+02,2.8164e-01,-1.4413e+00,2.6958e+00,1.8696e+00,4.1727e+00,4.1021e+00,5.5529e+00,3.1083e+01
2.0300e+02,1.0000e+00,3.0665e+01,-9.7878e+04,-9.7885e+04,-5.0687e-01,-9.7885e+04,1.3400e-01,7.1915e+00,9.2611e+04,6.7496e+02,-9.7129e-01,-9.2226e-01,-4.9312e-01,2.5678e+00,2.2030e+00,4.4550e+00,2.6949e+00,2.9351e+01
2.0400e+02,2.0000e+00,3.0723e+01,-9.7787e+04,-9.7795e+04,-5.0936e-01,-9.7795e+04,1.3402e-01,7.1940e+00,9.2518e+04,6.8000e+02,2.6389e-01,-1.3307e+00,1.4407e+00,1.9615e+00,4.3555e+00,2.9346e+00,2.1830e+00,2.9383e+01
2.0500e+02,3.0000e+00,3.0735e+01,-9.7760e+04,-9.7767e+04,-5.1186e-01,-9.7767e+04,1.3405e-01,7.1965e+00,9.2428e+04,6.8791e+02,-7.8591e-01,-1.3869e+00,1.2289e+00,8.8094e-01,2.3429e+00,4.1023e+00,4.3906e+00,2.8735e+01
2.0600e+02,1.0000e+00,3.0838e+01,-9.7710e+04,-9.7717e+04,-5.1436e-01,-9.7717e+04,1.3407e-01,7.1990e+00,9.2401e+04,6.9067e+02,1.0102e-01,-9.7465e-01,6.2821e-01,2.7185e+00,1.9309e+00,2.3127e+00,4.9974e+00,3.0907e+01
2.0700e+02,1.0000e+00,3.0942e+01,-9.7675e+04,-9.7682e+04,-5.1685e-01,-9.7682e+04,1.3409e-01,7.2015e+00,9.2351e+04,6.9294e+02,-2.4405e-01,-1.3947e+00,1.9001e+00,1.0214e+00,2.5841e+00,4.7119e+00,4.4297e+00,2.9967e+01
2.0800e+02,1.0000e+00,3.1045e+01,-9.7600e+04,-9.7607e+04,-5.1935e-01,-9.7607e+04,1.3412e-01,7.2040e+00,9.2315e+04,6.9581e+02,-4.6222e-01,-1.7174e+00,1.6341e+00,1.5997e-01,2.0810e+00,4.7156e+00,2.3516e+00,3.0165e+01
2.0900e+02,1.0000e+00,3.1148e+01,-9.7599e+04,-9.7606e+04,-5.2185e-01,-9.7605e+04,1.2673e-01,6.4324e+00,9.2241e+04,6.9857e+02,-8.0160e-01,-5.3828e-01,-3.3438e-01,2.9871e+00,2.3908e+00,4.4552e+00,3.0688e+00,2.8061e+01
2.1000e+02,1.0000e+00,3.1250e+01,-9.7598e+04,-9.7605e+04,-5.2434e-01,-9.7604e+04,1.2097e-01,5.8608e+00,9.2239e+04,7.0122e+02,-6.6580e-01,-6.6524e-01,7.4677e-01,2.7345e+00,2.0233e+00,3.8734e+00,4.7230e+00,3.0003e+01
2.1100e+02,2.0000e+00,3.1306e+01,-9.7442e+04,-9.7450e+04,-5.2684e-01,-9.7450e+04,1.3419e-01,7.2115e+00,9.2238e+04,7.0626e+02,-9.7017e-01,-1.8415e+00,5.9842e-01,2.9118e+00,3.8246e+00,4.1711e+00,4.0562e+00,3.0090e+01
2.1200e+02,1.0000e+00,3.1407e+01,-9.7416e+04,-9.7423e+04,-5.2934e-01,-9.7423e+04,1.3421e-01,7.2140e+00,9.2083e+04,7.0906e+02,-4.1573e-01,-1.5896e+00,1.5940e+00,3.6863e+00,3.1795e+00,4.6500e+00,2.3463e+00,3.0876e+01
2.1300e+02,1.0000e+00,3.1509e+01,-9.7391e+04,-9.7398e+04,-5.3184e-01,-9.7398e+04,1.3423e-01,7.2164e+00,9.2057e+04,7.1160e+02,-7.3707e-01,-1.8723e+00,1.4430e+00,8.8390e-01,4.2796e+00,3.8553e+00,1.9083e+00,3.0342e+01
2.1400e+02,1.0000e+00,3.1610e+01,-9.6911e+04,-9.6918e+04,-5.3433e-01,-9.6918e+04,1.3426e-01,7.2189e+00,9.2032e+04,7.1384e+02,2.4261e-01,-6.6284e-01,2.2003e+00,3.7909e+00,3.1175e+00,1.5668e+00,5.3594e+00,3.1772e+01
2.1500e+02,3.0000e+00,3.1618e+01,-9.6718e+04,-9.6725e+04,-5.3683e-01,-9.6725e+04,1.3428e-01,7.2214e+00,9.1552e+04,7.2074e+02,-5.0162e-01,-1.1490e+00,1.7417e+00,3.1340e-01,6.7732e-01,4.8341e+00,4.3771e+00,3.1479e+01
2.1600e+02,1.0000e+00,3.1718e+01,-9.6446e+04,-9.6453e+04,-5.3933e-01,-9.6453e+04,1.3430e-01,7.2239e+00,9.1358e+04,7.2320e+02,1.6391e-01,-7.6918e-01,5.7441e-01,2.4025e+00,3.6854e+00,4.3883e+00,3.4411e+00,2.9629e+01
2.1700e+02,1.0000e+00,3.1818e+01,-9.6060e+04,-9.6067e+04,-5.4182e-01,-9.6067e+04,1.3433e-01,7.2264e+00,9.1086e+04,7.2546e+02,-3.6012e-02,-1.0233e+00,2.8124e+00,1.2728e+00,4.9291e-01,5.2777e+00,4.0309e+00,2.8412e+01
2.1800e+02,2.0000e+00,3.1871e+01,-9.6043e+04,-9.6050e+04,-5.4432e-01,-9.6050e+04,1.3435e-01,7.2289e+00,9.0700e+04,7.3109e+02,-8.6846e-01,-7.0114e-01,-8.9193e-01,3.7784e+00,1.3716e+00,4.3904e+00,3.4602e+00,2.9612e+01
2.1900e+02,1.0000e+00,3.1971e+01,-9.5864e+04,-9.5872e+04,-5.4682e-01,-9.5872e+04,1.3437e-01,7.2314e+00,9.0683e+04,7.3362e+02,2.4574e-01,-1.3575e+00,-3.9442e-01,2.1248e+00,3.9996e+00,4.2301e+00,4.0827e+00,3.0581e+01
2.2000e+02,1.0000e+00,3.2070e+01,-9.5761e+04,-9.5768e+04,-5.4931e-01,-9.5768e+04,1.3440e-01,7.2339e+00,9.0505e+04,7.3621e+02,8.3353e-02,-1.0189e+00,5.1192e-01,3.8404e+00,3.3061e+00,3.3551e+00,3.1630e+00,2.8463e+01
2.2100e+02,1.0000e+00,3.2169e+01,-9.5741e+04,-9.5749e+04,-5.5181e-01,-9.5749e+04,1.3442e-01,7.2364e+00,9.0402e+04,7.3875e+02,6.5461e-02,-1.4634e+00,4.5538e-01,2.2389e+00,4.1959e+00,2.2478e+00,4.5768e+00,3.1042e+01
2.2200e+02,1.0000e+00,3.2267e+01,-9.5535e+04,-9.5543e+04,-5.5431e-01,-9.5543e+04,1.3444e-01,7.2389e+00,9.0382e+04,7.4165e+02,3.3584e-01,-5.4010e-01,1.3167e+00,1.4100e+00,1.7545e+00,4.8686e+00,2.7198e+00,3.0940e+01
2.2300e+02,1.0000e+00,3.2366e+01,-9.5239e+04,-9.5246e+04,-5.5680e-01,-9.5246e+04,1.3447e-01,7.2414e+00,9.0176e+04,7.4386e+02,-5.8993e-01,-1.4214e+00,6.2951e-01,3.6743e+00,3.9326e+00,3.1636e+00,1.9740e+00,2.8429e+01
2.2400e+02,3.0000e+00,3.2370e+01,-9.4946e+04,-9.4953e+04,-5.5930e-01,-9.4953e+04,1.3449e-01,7.2439e+00,8.9880e+04,7.5211e+02,-5.2558e-01,-7.3156e-01,-6.6952e-01,1.7691e+00,2.8206e+00,4.1011e+00,4.3009e+00,2.9579e+01
2.2500e+02,1.0000e+00,3.2468e+01,-9.4855e+04,-9.4862e+04,-5.6180e-01,-9.4862e+04,1.3451e-01,7.2464e+00,8.9586e+04,7.5439e+02,4.1230e-01,-7.2594e-01,8.3393e-01,2.0054e-01,1.6814e+00,2.4306e+00,5.0456e+00,3.1070e+01
2.2600e+02,3.0000e+00,3.2471e+01,-9.4746e+04,-9.4753e+04,-5.6429e-01,-9.4753e+04,1.3453e-01,7.2489e+00,8.9496e+04,7.6230e+02,8.9564e-02,-7.4709e-01,2.1860e-01,3.8579e+00,2.3530e+00,3.6475e+00,2.4440e+00,2.8399e+01
2.2700e+02,2.0000e+00,3.2521e+01,-9.4700e+04,-9.4707e+04,-5.6679e-01,-9.4707e+04,1.3456e-01,7.2514e+00,8.9386e+04,7.6739e+02,1.3696e-01,-1.1732e+00,9.4649e-01,2.6793e+00,1.7333e+00,2.7298e+00,4.7566e+00,2.9863e+01
2.2800e+02,1.0000e+00,3.2618e+01,-9.4689e+04,-9.4696e+04,-5.6929e-01,-9.4696e+04,1.3458e-01,7.2534e+00,8.9340e+04,7.6981e+02,-6.7175e-01,-8.8071e-01,7.5953e-01,1.5787e+00,4.1527e+00,1.9858e+00,2.3812e+00,2.9528e+01
2.2900e+02,1.0000e+00,3.2714e+01,-9.4473e+04,-9.4480e+04,-5.7179e-01,-9.4480e+04,1.3460e-01,7.2564e+00,8.9330e+04,7.7253e+02,-7.4280e-01,-8.9437e-01,-5.4880e-01,1.4243e+00,2.8794e+00,1.7953e+00,5.0667e+00,3.1782e+01
2.3000e+02,6.0000e+00,3.2578e+01,-9.4445e+04,-9.4452e+04,-5.7428e-01,-9.4452e+04,1.3463e-01,7.2589e+00,8.9113e+04,7.8771e+02,4.2323e-02,-1.6293e+00,1.4100e+00,2.5364e+00,2.5624e+00,4.4934e+00,1.9028e+00,2.8501e+01
2.3100e+02,2.0000e+00,3.2627e+01,-9.4437e+04,-9.4444e+04,-5.7678e-01,-9.4444e+04,1.3459e-01,7.2545e+00,8.9085e+04,7.9227e+02,1.8692e-01,-5.9179e-01,1.6955e+00,2.2114e+00,3.2304e+00,4.5350e+00,4.7132e+00,3.0430e+01
2.3200e+02,3.0000e+00,3.2630e+01,-9.4377e+04,-9.4384e+04,-5.7928e-01,-9.4384e+04,1.3467e-01,7.2639e+00,8.9077e+04,8.0049e+02,-2.1210e-01,-1.5708e+00,1.5777e+00,3.0686e-01,3.7512e+00,4.6126e+00,2.6237e+00,3.0553e+01
2.3300e+02,1.0000e+00,3.2725e+01,-9.4293e+04,-9.4300e+04,-5.8177e-01,-9.4300e+04,1.3470e-01,7.2664e+00,8.9017e+04,8.0270e+02,-9.8170e-01,-1.3145e+00,2.6701e+00,3.3298e+00,2.3554e+00,4.9931e+00,2.7612e+00,2.9217e+01
2.3400e+02,2.0000e+00,3.2773e+01,-9.4237e+04,-9.4244e+04,-5.8427e-01,-9.4244e+04,1.3472e-01,7.2689e+00,8.8933e+04,8.0783e+02,-8.0945e-01,-1.9619e+00,2.0993e+00,5.6437e-01,4.4609e+00,2.1667e+00,2.0270e+00,2.9901e+01
2.3500e+02,1.0000e+00,3.2867e+01,-9.3980e+04,-9.3987e+04,-5.8677e-01,-9.3987e+04,1.3474e-01,7.2714e+00,8.8878e+04,8.1039e+02,1.4657e-01,-1.8885e+00,1.4565e+00,5.8901e-01,4.2184e+00,1.4623e+00,3.2363e+00,2.8463e+01
2.3600e+02,1.0000e+00,3.2961e+01,-9.3863e+04,-9.3870e+04,-5.8926e-01,-9.3870e+04,1.3477e-01,7.2739e+00,8.8620e+04,8.1310e+02,-5.7690e-01,-1.4975e+00,-7.2281e-01,2.9891e+00,2.4992e+00,4.0271e+00,4.3785e+00,2.9484e+01
2.3700e+02,1.0000e+00,3.3054e+01,-9.3803e+04,-9.3810e+04,-5.9176e-01,-9.3810e+04,1.3479e-01,7.2764e+00,8.8503e+04,8.1567e+02,-5.3890e-01,-1.5524e+00,1.5801e+00,2.3262e+00,4.3996e+00,3.8454e+00,2.4761e+00,3.1326e+01
2.3800e+02,5.0000e+00,3.2964e+01,-9.3789e+04,-9.3796e+04,-5.9426e-01,-9.3796e+04,1.3481e-01,7.2788e+00,8.8443e+04,8.2866e+02,1.9386e-01,-7.2854e-01,5.8351e-01,3.8600e+00,2.8880e+00,3.7392e+00,3.6412e+00,2.9747e+01
2.3900e+02,2.0000e+00,3.3011e+01,-9.3765e+04,-9.3773e+04,-5.9675e-01,-9.3773e+04,1.3484e-01,7.2814e+00,8.8430e+04,8.3384e+02,3.4345e-01,-1.6801e+00,-5.5951e-01,1.6403e+00,1.3591e+00,4.2401e+00,1.8594e+00,2.8708e+01
2.4000e+02,1.0000e+00,3.3103e+01,-9.3700e+04,-9.3708e+04,-5.9925e-01,-9.3708e+04,1.3486e-01,7.2839e+00,8.8406e+04,8.3625e+02,-5.7059e-02,-1.6370e+00,6.4156e-01,2.3799e+00,1.9943e+00,4.2948e+00,2.0452e+00,2.8171e+01
2.4100e+02,1.0000e+00,3.3196e+01,-9.3320e+04,-9.3327e+04,-6.0175e-01,-9.3327e+04,1.3488e-01,7.2864e+00,8.8341e+04,8.3863e+02,2.0210e-01,-1.4840e+00,2.8465e-01,1.3519e+00,2.2339e+00,3.7009e+00,4.3275e+00,2.8708e+01
2.4200e+02,1.0000e+00,3.3287e+01,-9.3176e+04,-9.3183e+04,-6.0425e-01,-9.3183e+04,1.3491e-01,7.2889e+00,8.7961e+04,8.4085e+02,-7.9400e-01,-1.7870e+00,1.5982e+00,3.7701e-01,3.4902e+00,3.1999e+00,4.6337e+00,2.9427e+01
2.4300e+02,1.0000e+00,3.3379e+01,-9.3119e+04,-9.3126e+04,-6.0674e-01,-9.3126e+04,1.3493e-01,7.2914e+00,8.7816e+04,8.4354e+02,1.3957e-01,-1.6915e+00,2.3054e+00,3.0451e+00,1.1668e+00,4.9212e+00,2.2295e+00,2.8809e+01
2.4400e+02,2.0000e+00,3.3425e+01,-9.3116e+04,-9.3123e+04,-6.0924e-01,-9.3123e+04,1.3125e-01,6.8987e+00,8.7759e+04,8.4887e+02,-7.2966e-01,-6.3341e-01,1.5217e+00,3.5955e+00,2.6760e+00,4.4553e+00,2.0326e+00,2.9311e+01
2.4500e+02,4.0000e+00,3.3379e+01,-9.3088e+04,-9.3095e+04,-6.1174e-01,-9.3095e+04,1.3497e-01,7.2963e+00,8.7756e+04,8.5911e+02,2.2478e-01,-1.5778e+00,1.1337e+00,-4.1142e-03,1.1112e+00,3.9331e+00,4.3978e+00,2.8231e+01
2.4600e+02,1.0000e+00,3.3469e+01,-9.3073e+04,-9.3081e+04,-6.1423e-01,-9.3081e+04,1.3500e-01,7.2988e+00,8.7728e+04,8.6145e+02,3.0589e-01,-5.3512e-01,2.8685e+00,1.6892e+00,7.9931e-01,2.8914e+00,5.6384e+00,3.0083e+01
2.4700e+02,1.0000e+00,3.3560e+01,-9.2584e+04,-9.2591e+04,-6.1673e-01,-9.2591e+04,1.3502e-01,7.3013e+00,8.7714e+04,8.6419e+02,1.7558e-01,-1.0910e+00,2.4301e+00,2.8941e-01,2.6447e+00,5.0451e+00,4.3079e+00,3.0237e+01
2.4800e+02,1.0000e+00,3.3650e+01,-9.2438e+04,-9.2445e+04,-6.1923e-01,-9.2445e+04,1.3504e-01,7.3038e+00,8.7224e+04,8.6670e+02,2.4352e-01,-8.2518e-01,1.7810e+00,1.7782e+00,9.3765e-01,4.3994e+00,4.5437e+00,2.8405e+01
2.4900e+02,1.0000e+00,3.3740e+01,-9.2239e+04,-9.2247e+04,-6.2172e-01,-9.2247e+04,1.3507e-01,7.3063e+00,8.7078e+04,8.6896e+02,-8.2579e-01,-1.7040e+00,2.0602e+00,1.7692e+00,1.6975e+00,2.8536e+00,4.9105e+00,2.8722e+01
2.5000e+02,1.0000e+00,3.3829e+01,-9.2198e+04,-9.2205e+04,-6.2422e-01,-9.2205e+04,1.3509e-01,7.3088e+00,8.6880e+04,8.7147e+02,-6.0669e-02,-1.4011e+00,-1.7633e-01,1.5956e+00,3.8355e+00,3.8952e+00,2.8361e+00,2.9153e+01
2.5100e+02,1.0000e+00,3.3919e+01,-9.2006e+04,-9.2013e+04,-6.2672e-01,-9.2013e+04,1.3511e-01,7.3113e+00,8.6838e+04,8.7450e+02,-8.3382e-01,-1.0196e+00,-5.8973e-01,1.1506e+00,4.1197e+00,1.7536e+00,2.8381e+00,3.0249e+01
2.5200e+02,1.0000e+00,3.4008e+01,-9.1790e+04,-9.1798e+04,-6.2921e-01,-9.1798e+04,1.3514e-01,7.3138e+00,8.6646e+04,8.7695e+02,-9.5420e-01,-1.3985e+00,-1.0324e+00,2.6211e+00,3.9377e+00,2.8862e+00,2.9817e+00,2.8405e+01
2.5300e+02,1.0000e+00,3.4097e+01,-9.1425e+04,-9.1433e+04,-6.3171e-01,-9.1433e+04,1.3516e-01,7.3163e+00,8.6431e+04,8.7944e+02,-9.5716e-01,-1.7895e+00,5.4307e-01,3.2540e+00,2.2837e+00,4.1573e+00,4.4091e+00,3.0624e+01
2.5400e+02,1.0000e+00,3.4186e+01,-9.1411e+04,-9.1419e+04,-6.3421e-01,-9.1419e+04,1.3518e-01,7.3188e+00,8.6066e+04,8.8170e+02,-3.0036e-01,-1.9358e+00,2.3773e+00,1.5976e+00,4.1720e+00,2.3707e+00,5.0283e+00,3.0246e+01
2.5500e+02,2.0000e+00,3.4228e+01,-9.1313e+04,-9.1320e+04,-6.3670e-01,-9.1320e+04,1.3521e-01,7.3213e+00,8.6052e+04,8.8679e+02,-4.7522e-01,-1.2007e+00,-1.0905e-01,3.3333e+00,2.5463e+00,1.4521e+00,4.6571e+00,3.0463e+01
2.5600e+02,1.0000e+00,3.4316e+01,-9.1296e+04,-9.1304e+04,-6.3920e-01,-9.1304e+04,1.3523e-01,7.3238e+00,8.5953e+04,8.8933e+02,4.3762e-01,-7.3271e-01,1.4524e-01,3.6580e+00,3.1057e+00,4.4344e+00,3.5006e+00,3.1013e+01
2.5700e+02,3.0000e+00,3.4312e+01,-9.1161e+04,-9.1169e+04,-6.4170e-01,-9.1169e+04,1.3525e-01,7.3263e+00,8.5937e+04,8.9722e+02,-7.9274e-01,-9.9137e-01,-8.9967e-01,1.6728e+00,3.8792e+00,3.0722e+00,2.2110e+00,2.8227e+01
2.5800e+02,1.0000e+00,3.4400e+01,-9.1148e+04,-9.1155e+04,-6.4420e-01,-9.1155e+04,1.3527e-01,7.3288e+00,8.5802e+04,8.9974e+02,7.2255e-02,-9.9449e-01,1.4798e+00,1.5083e+00,3.5287e+00,2.2698e+00,4.6843e+00,2.9218e+01
2.5900e+02,3.0000e+00,3.4396e+01,-9.1106e+04,-9.1114e+04,-6.4669e-01,-9.1114e+04,1.3530e-01,7.3313e+00,8.5788e+04,9.0777e+02,-6.9737e-01,-9.5256e-01,2.7519e+00,3.5055e+00,4.4364e+00,4.6577e+00,4.0377e+00,2.9805e+01
2.6000e+02,2.0000e+00,3.4437e+01,-9.0990e+04,-9.0997e+04,-6.4919e-01,-9.0997e+04,1.3532e-01,7.3338e+00,8.5747e+04,9.1306e+02,-6.6516e-01,-1.5105e+00,1.9202e+00,-3.4396e-02,2.4780e+00,4.6549e+00,4.6890e+00,3.1721e+01
2.6100e+02,1.0000e+00,3.4524e+01,-9.0963e+04,-9.0971e+04,-6.5169e-01,-9.0971e+04,1.3534e-01,7.3363e+00,8.5630e+04,9.1575e+02,4.6856e-01,-6.7815e-01,1.4538e+00,3.6676e+00,3.3613e+00,4.2496e+00,2.0215e+00,2.9758e+01
2.6200e+02,1.0000e+00,3.4610e+01,-9.0786e+04,-9.0794e+04,-6.5418e-01,-9.0794e+04,1.3537e-01,7.3388e+00,8.5604e+04,9.1851e+02,-2.1385e-01,-7.0833e-01,3.6679e-01,7.7878e-02,4.1254e+00,1.6290e+00,2.9131e+00,2.9732e+01
2.6300e+02,1.0000e+00,3.4697e+01,-9.0609e+04,-9.0617e+04,-6.5668e-01,-9.0617e+04,1.3539e-01,7.3413e+00,8.5427e+04,9.2076e+02,-7.5791e-02,-1.6711e+00,2.4332e+00,2.5371e+00,2.3541e+00,2.3197e+00,5.1925e+00,2.8394e+01
